firm_id,symbol,year,fiscal_date,DPS,total_dividends,DPS_lag1,DPS_lag2,total_assets,total_equity,total_debt,market_cap,enterprise_value,log_assets,log_market_cap,debt_to_assets,debt_to_equity,net_debt,net_debt_to_assets,cash_and_equivalents,cash_to_assets,current_assets,current_liabilities,current_ratio,asset_growth,stock_return_1y,stock_vol_1y,beta_to_sp500,beta_to_ust10y,ESGScore,environmentalScore,socialScore,governanceScore,ESGRiskRating,industryRank,delta_ESG
AUB,AUB,2004,2004-12-31,0.45330000000000004,5722114.238700001,0.4,0.3467,1672210000.0,162758000.0,183005000.0,323407383.0,473371383.0,21.237411941808265,19.59442333416024,0.10943900586648805,1.1243994150825152,149964000.0,0.08968012390788238,33041000.0,0.019758881958605676,33041000.0,1383855000.0,0.023876056378739102,0.35431008510348805,0.23111181929412217,0.01620173627564344,1.15416380774324,-0.010603295961447854,66.13,66.6,63.9,67.88,B,82 out of 223,0.04999999999999716
AUB,AUB,2005,2005-12-31,0.5134,6742653.162199999,0.45330000000000004,0.4,1824958000.0,179358000.0,173624000.0,377320657.0,499943657.0,21.324822810017416,19.748605932972016,0.09513862784787376,0.968030419607712,122623000.0,0.06719223127326766,51001000.0,0.0279463965746061,51001000.0,1559943000.0,0.03269414331164664,0.0913449865746527,0.11468456862679233,0.02259159850613848,1.8158616592754147,0.01620607292836949,66.04,65.03,67.44,65.66,B,28 out of 106,-0.0899999999999892
AUB,AUB,2006,2006-12-31,0.63,8312162.67,0.5134,0.45330000000000004,2092891000.0,199416000.0,211856000.0,403601676.0,539567676.0,21.46181220069772,19.81593899906147,0.10122648527801974,1.062382155895214,135966000.0,0.06496563843984231,75890000.0,0.03626084683817743,75890000.0,1728604000.0,0.04390247853180948,0.14681598151847877,0.03334936767670005,0.019772047006119998,1.8105947268477915,-0.012169119876424305,65.45,61.64,67.95,66.77,B,18 out of 49,-0.5900000000000034
AUB,AUB,2007,2007-12-31,0.725,9677770.525,0.63,0.5134,2301397000.0,212082000.0,412696000.0,282190439.0,636910439.0,21.556782166798424,19.45809271658225,0.17932412356494773,1.9459265755698267,354720000.0,0.15413246823559776,57976000.0,0.025191655329349957,57976000.0,1942464000.0,0.02984662778821126,0.09962582857874586,-0.3857192725004519,0.031131979696654974,1.8506531010252893,0.006686542797001588,66.48,64.48,68.05,66.9,B,17 out of 76,1.0300000000000011
AUB,AUB,2008,2008-12-31,0.74,9973720.0,0.725,0.63,2551932000.0,273798000.0,333592000.0,334254400.0,519720400.0,21.660116556305926,19.627412937659237,0.13072135150936623,1.2183872782124048,185466000.0,0.07267670141680892,148126000.0,0.058044650092557326,148126000.0,2050281000.0,0.07224668228403813,0.10886213895299246,0.194818645585495,0.052273437714054294,1.3604119354637132,0.02861488222068417,64.76,61.13,65.39,67.75,B,32 out of 98,-1.7199999999999989
AUB,AUB,2009,2009-12-31,0.3,4545000.0,0.74,0.725,2587272000.0,282088000.0,366061000.0,187708500.0,508340500.0,21.673869875713432,19.050400785560704,0.14148531735356779,1.297683701539945,320632000.0,0.1239266687074262,45429000.0,0.017558648646141574,45429000.0,2082115000.0,0.021818679563808917,0.013848331381870678,-0.6939539267661976,0.05398534154787755,2.198989299423326,0.030143043515626727,62.09,56.68,64.24,65.36,B,70 out of 139,-2.6700000000000017
AUB,AUB,2010,2010-12-31,0.25,6305641.25,0.3,0.74,3837247000.0,428085000.0,308169000.0,372789510.0,620558510.0,22.068021019347597,19.7365245019678,0.0803099201067849,0.7198780615999159,247769000.0,0.06456946868418947,60400000.0,0.01574045142259542,60400000.0,3163026000.0,0.019095638164213637,0.4831246965916224,0.17638521987900457,0.031118769913245584,1.8008333846799902,0.04384933215267351,63.59,60.26,65.43,65.07,B,49 out of 119,1.5
AUB,AUB,2011,2011-12-31,0.28,7274742.160000001,0.25,0.3,3907087000.0,421639000.0,278686000.0,345290440.0,527479440.0,22.08605792049602,19.65989647590687,0.07132833233557379,0.6609587822758332,182189000.0,0.046630392412556974,96497000.0,0.024697939923016814,716663000.0,3238100000.0,0.22132207158518885,0.018200548466126888,-0.10626304279490162,0.029618507217141075,1.3554931576956093,0.007655661581951826,66.71,61.43,70.94,67.75,B+,22 out of 118,3.1199999999999903
AUB,AUB,2012,2012-12-31,0.37,9572756.92,0.28,0.25,4095865000.0,435863000.0,329395000.0,408006423.0,654654423.0,22.133243765156084,19.82679347489158,0.08042135177795166,0.7557305850691617,246648000.0,0.06021878162488266,82747000.0,0.02020257015306901,668129000.0,3430037000.0,0.19478769470999877,0.04831681505940359,0.1824483879184826,0.016809942492225883,1.107468302275621,0.007094602441933216,65.63,61.32,69.6,65.98,B,59 out of 176,-1.0799999999999983
AUB,AUB,2013,2013-12-31,0.54,13486541.58,0.37,0.28,4176571000.0,438239000.0,463314000.0,619631660.0,1010073660.0,22.15275641189602,20.244635762683803,0.11093167098081178,1.0572176369515265,390442000.0,0.09348386511327116,72872000.0,0.017447805867540623,750220000.0,3500797000.0,0.21429977230899136,0.019704262713736903,0.4531373752028607,0.012436039272985163,0.9600182576701074,0.004970483457135506,65.02,61.54,68.32,65.19,B,132 out of 298,-0.6099999999999994
AUB,AUB,2014,2014-12-31,0.5800000000000001,26700893.340000004,0.54,0.37,7358643000.0,977169000.0,686935000.0,1108547433.0,1663385433.0,22.719141377688036,20.826316376362268,0.09335077133107286,0.7029848470428349,554838000.0,0.07539949960882733,132097000.0,0.01795127172224553,1234211000.0,6026163000.0,0.20480876471479448,0.761886245918003,-0.02986515573718762,0.013081302792906934,0.9263585041556079,-0.009519590121496422,67.03,64.34,70.79,65.97,B+,39 out of 167,2.010000000000005
AUB,AUB,2015,2015-12-31,0.68,30637357.840000004,0.5800000000000001,0.54,7693291000.0,995367000.0,680175000.0,1137186635.0,1676368635.0,22.763614487303407,20.851823185121933,0.08841144836455556,0.6833409184752961,539182000.0,0.07008470107266188,140993000.0,0.018326747291893677,1044285000.0,6352913000.0,0.1643789234954107,0.04547686305749579,0.04704841723239195,0.014950462331400838,0.9027833346133866,0.002594053328481764,66.61,63.23,69.9,66.7,B,77 out of 311,-0.4200000000000017
AUB,AUB,2016,2016-12-31,0.77,33713828.61,0.68,0.5800000000000001,8426793000.0,1001032000.0,990089000.0,1564847057.0,2376148057.0,22.854682109533186,21.17105392900637,0.1174929774589218,0.9890682815334575,811301000.0,0.0962763651605065,178788000.0,0.021216612298415306,1125552000.0,6956270000.0,0.1618039552806317,0.09534307229506853,0.34784051902152546,0.014923795453957129,1.1121337491254963,-0.010244017170197179,66.73,63.46,70.15,66.59,B+,79 out of 296,0.12000000000000455
AUB,AUB,2017,2017-12-31,0.81,35396106.57,0.77,0.68,9315179000.0,1046329000.0,1219414000.0,1580589104.0,2601126104.0,22.9549110571331,21.181063465126673,0.13090612644158528,1.165421201170951,1020537000.0,0.10955634883666755,198877000.0,0.021349777604917738,1173099000.0,7785870000.0,0.15067025264999287,0.1054239732719197,0.010282123244934382,0.015480007496592783,1.7013021610423538,0.025512399036660582,66.92,62.6,71.23,66.92,B+,62 out of 322,0.18999999999999773
AUB,AUB,2018,2018-12-31,0.88,57956065.2,0.81,0.77,13765599000.0,1924581000.0,1756278000.0,1859204227.0,3354499227.0,23.345438490758365,21.343414398177803,0.12758456787823036,0.9125508357403508,1495295000.0,0.1086254946116039,260983000.0,0.018959073266626464,2035804000.0,11058757000.0,0.18408976705067306,0.477760008691191,-0.2642970530477826,0.015127205620410525,0.7699201718660259,0.0056610932983458834,66.43,61.8,70.8,66.68,,,-0.4899999999999949
AUB,AUB,2019,2019-12-31,0.96,76992912.0,0.88,0.81,17562990000.0,2513102000.0,1513748000.0,3011545672.0,4127433672.0,23.58905968400704,21.825719296197235,0.08618965221753244,0.6023424437209473,1115888000.0,0.06353633407523435,397860000.0,0.022653318142298096,2343305000.0,13741234000.0,0.17053089991772208,0.27586093420271796,0.28528813594474567,0.0161887130984,1.1240667913950542,0.027398009991229842,64.98,58.77,69.83,66.33,B,148 out of 353,-1.4500000000000028
AUB,AUB,2020,2020-12-31,1.0,78858726.0,0.96,0.88,19628449000.0,2708490000.0,840717000.0,2597606434.0,2947042434.0,23.70024583039643,21.677856255651598,0.04283155536130236,0.31040062913283784,349436000.0,0.01780252734181901,491281000.0,0.025029028019483354,3031700000.0,16073653000.0,0.18861300539460446,0.11760292524222812,-0.13444172495866802,0.04299038062759975,1.1812996733651582,0.11634308384766803,63.79,57.97,67.8,65.6,B,155 out of 226,-1.1900000000000048
AUB,AUB,2021,2021-12-31,1.09,84365893.18,1.0,0.96,20064796000.0,2710071000.0,506594000.0,2886242345.0,2593159345.0,23.72223267365622,21.78322126639906,0.025247901847594165,0.1869301579183719,-293083000.0,-0.014606826802525178,799677000.0,0.039854728650119346,4281327000.0,16728938000.0,0.25592341845011324,0.02223033516300753,0.12403746944123517,0.020592432266277327,1.1077008394631327,0.03596716842062813,65.17,60.93,69.97,64.6,B,100 out of 288,1.3800000000000026
AUB,AUB,2022,2022-12-31,1.1600000000000001,86940966.44000001,1.09,1.0,20461138000.0,2372737000.0,1708700000.0,2633711690.0,4023920690.0,23.741793216646478,21.691659977177167,0.08350952913762666,0.7201388101589009,1390209000.0,0.06794387487147587,318491000.0,0.015565654266150787,3060307000.0,17250514000.0,0.1774038153297925,0.019753103894004205,-0.0612605306016909,0.017972480732925993,0.7578330310175209,0.008659724173220855,64.67,58.92,70.57,64.52,B,152 out of 342,-0.5
AUB,AUB,2023,2023-12-31,1.22,91452895.8,1.1600000000000001,1.09,21166197000.0,2556327000.0,1311858000.0,2739089190.0,3686592190.0,23.77567126495439,21.73089128967638,0.061978918555846384,0.513180825457776,947503000.0,0.04476491454747397,364355000.0,0.017214004008372405,2595616000.0,17738962000.0,0.1463228795461651,0.03445844507768825,0.06969684898874595,0.026062692671974367,1.339221327179063,0.20957941405802208,63.62,57.06,68.75,65.04,B,188 out of 350,-1.0500000000000043
AUB,AUB,2024,2024-12-31,0.64,55135985.92,1.22,1.1600000000000001,24585323000.0,3142879000.0,534617000.0,3263361166.0,3447848166.0,23.925415475816344,21.906023533691396,0.021745372228788695,0.17010422609333672,184487000.0,0.007503948595672304,350130000.0,0.014241423633116392,2792296000.0,20513894000.0,0.1361173066410502,0.16153709615383435,0.16369982400711214,0.0209675062319625,0.06750342125485412,-0.013273429388290759,63.24,56.92,69.46,63.33,B,,-0.37999999999999545
AWRE,AWRE,1995,1995-12-31,,,,,3200000.0,2900000.0,0.0,278848750.0,276648750.0,14.978661367769956,19.446180078093,0.0,0.0,-2200000.0,-0.6875,2200000.0,0.6875,2800000.0,300000.0,9.333333333333334,,,,,,,,,,,,
AWRE,AWRE,1996,1996-12-31,,,,,40100000.0,39400000.0,0.0,186243249.0,155143249.0,17.506886892276796,19.04256416758714,0.0,0.0,-31100000.0,-0.7755610972568578,31100000.0,0.7755610972568578,39000000.0,700000.0,55.714285714285715,11.53125,-0.376235469793226,0.058872425626163793,0.14395296820299433,0.032973331441278037,62.36,63.54,61.28,62.26,,,
AWRE,AWRE,1997,1997-12-31,,,,,39300000.0,37600000.0,0.0,198114583.0,174614583.0,17.48673507683949,19.10435612329557,0.0,0.0,-23500000.0,-0.5979643765903307,23500000.0,0.5979643765903307,28400000.0,1700000.0,16.705882352941178,-0.0199501246882793,-0.012121360532344916,0.05012776936502067,1.2630660179824362,-0.019179735679975753,60.07,60.42,56.46,63.34,C+,12 out of 13,-2.289999999999999
AWRE,AWRE,1998,1998-12-31,,,,,40200000.0,39100000.0,0.0,553084529.0,529584529.0,17.50937755358925,20.13102140313996,0.0,0.0,-23500000.0,-0.5845771144278606,23500000.0,0.5845771144278606,29800000.0,1000000.0,29.8,0.022900763358778626,0.9754796032644859,0.06061539320944986,1.176462276669006,-0.12650708220443707,63.62,68.65,58.81,63.4,,,3.549999999999997
AWRE,AWRE,1999,1999-12-31,,,,,54482465.0,52968797.0,0.0,781948428.0,746700153.0,17.813389464743786,20.477299347485758,0.0,0.0,-35248275.0,-0.6469654961463289,35248275.0,0.6469654961463289,42862704.0,1513668.0,28.31711048922221,0.3552851990049751,0.29112441664275357,0.07466001042882786,1.803773570830128,-0.05860691091074721,61.8,59.51,64.04,61.86,B,14 out of 56,-1.8200000000000003
AWRE,AWRE,2000,2000-12-31,,,,,81450000.0,78333000.0,0.0,398558500.0,346896500.0,18.21549989301233,19.803364845922285,0.0,0.0,-51662000.0,-0.6342786985880908,51662000.0,0.6342786985880908,70263000.0,3117000.0,22.541867179980752,0.4949764112178111,-0.717496209570232,0.08229647737171199,2.697277854777283,-0.09738504732754412,59.18,61.04,56.24,60.26,B,35 out of 45,-2.6199999999999974
AWRE,AWRE,2001,2001-12-31,,,,,78103000.0,76156000.0,0.0,187837300.0,151781300.0,18.173539026364114,19.051086720565436,0.0,0.0,-36056000.0,-0.46164679973880646,36056000.0,0.46164679973880646,61555000.0,1947000.0,31.615305598356446,-0.041092694904849604,-0.8015152172817266,0.05823953017116747,1.3057680565727823,-0.017161861525630186,56.27,52.35,53.83,62.62,,,-2.9099999999999966
AWRE,AWRE,2002,2002-12-31,,,,,59237000.0,57578000.0,0.0,49440220.0,24172220.0,17.897056904623078,17.716274820941997,0.0,0.0,-25268000.0,-0.42655772574573325,25268000.0,0.42655772574573325,35140000.0,1659000.0,21.18143459915612,-0.2415528212744709,-1.3369306380015546,0.042090031405707475,0.8592226368211869,-0.01026306264299003,57.15,53.43,55.14,62.88,,,0.8799999999999955
AWRE,AWRE,2003,2003-12-31,,,,,51024000.0,49640000.0,0.0,66003978.0,46499978.0,17.747806668231977,18.005225570901644,0.0,0.0,-19504000.0,-0.38225148949513954,19504000.0,0.38225148949513954,38111000.0,1384000.0,27.536849710982658,-0.13864645407431167,0.2875559177056146,0.04257482837255844,0.9095862158770583,0.006792808365526376,56.75,54.2,53.74,62.32,,,-0.3999999999999986
AWRE,AWRE,2004,2004-12-31,,,,,50183000.0,48756000.0,0.0,110499165.0,103017165.0,17.731186881890324,18.520518522332445,0.0,0.0,-7482000.0,-0.14909431480780344,7482000.0,0.14909431480780344,38595000.0,1427000.0,27.04625087596356,-0.016482439636249607,0.5120979104427794,0.04667513934251267,1.4287015849930493,0.02072897805718613,60.35,63.71,56.48,60.85,B,34 out of 59,3.6000000000000014
AWRE,AWRE,2005,2005-12-31,,,,,49741000.0,47503000.0,0.0,102688200.0,89620200.0,17.722340100681066,18.447207770537066,0.0,0.0,-13068000.0,-0.2627208942321224,13068000.0,0.2627208942321224,41362000.0,2238000.0,18.481680071492406,-0.008807763585277883,-0.08607460877124296,0.03696917109486716,0.6082982868716745,-0.05778740008512899,62.42,62.65,62.05,62.56,,,2.0700000000000003
AWRE,AWRE,2006,2006-12-31,,,,,54586000.0,51370000.0,0.0,125116420.0,116545420.0,17.815287997579993,18.64475522181996,0.0,0.0,-8571000.0,-0.15701828307624666,8571000.0,0.15701828307624666,44258000.0,2886000.0,15.335412335412336,0.09740455559799763,0.11731410247076801,0.02842592806579186,0.7617589391810582,0.06397270884997402,59.8,62.32,55.27,61.81,,,-2.6200000000000045
AWRE,AWRE,2007,2007-12-31,,,,,56383000.0,53236000.0,0.0,99699600.0,97893600.0,17.847678252592903,18.41767222288791,0.0,0.0,-1806000.0,-0.03203093130908252,1806000.0,0.03203093130908252,47848000.0,2817000.0,16.98544550940717,0.03292052907338878,-0.2550112901622321,0.029953244724380823,0.1393476079057581,-0.028247541645961553,42.21,40.85,41.11,44.67,,,-17.589999999999996
AWRE,AWRE,2008,2008-12-31,,,,,57546000.0,54523000.0,0.0,44203060.0,-1312940.0,17.86809518593814,17.60430457542082,0.0,0.0,-45516000.0,-0.7909498488165989,45516000.0,0.7909498488165989,49981000.0,2693000.0,18.55959896026736,0.020626784669137862,-0.82098055206983,0.04246366672287447,0.2249302736471778,0.05738410697971391,43.88,45.26,41.61,44.76,,,1.6700000000000017
AWRE,AWRE,2009,2009-12-31,,,,,51454000.0,48360000.0,0.0,58433200.0,18764200.0,17.756198762606186,17.883394779418126,0.0,0.0,-39669000.0,-0.7709604695456136,39669000.0,0.7709604695456136,44710000.0,2501000.0,17.87684926029588,-0.10586313557849372,0.40368098631466276,0.03721900109864839,0.0789062505193696,-0.0006925040712907872,41.81,40.57,39.79,45.07,,,-2.0700000000000003
AWRE,AWRE,2010,2010-12-31,,,,,53400000.0,49883000.0,0.0,56715642.0,16766642.0,17.793321303930423,17.85356060366789,0.0,0.0,-39949000.0,-0.7481086142322098,39949000.0,0.7481086142322098,47015000.0,3197000.0,14.705974350954019,0.037820188906596185,0.01414942310441969,0.038479941218596,-0.16575796552029468,-0.004793645063044735,47.15,45.6,43.62,52.24,,,5.339999999999996
AWRE,AWRE,2011,2011-12-31,,,,,57851000.0,54575000.0,0.0,61602000.0,15025000.0,17.873381297539257,17.936204895509157,0.0,0.0,-46577000.0,-0.8051200497830634,46577000.0,0.8051200497830634,50883000.0,2814000.0,18.082089552238806,0.08335205992509363,0.05484344838253197,0.03333773503352046,0.5985455835950454,0.015613806914008896,51.51,52.04,48.01,54.49,B-,38 out of 41,4.359999999999999
AWRE,AWRE,2012,2012-12-31,2.95,64351300.00000001,,,85854000.0,81896000.0,0.0,119540720.0,48466720.0,18.268158737116927,18.59916762443075,0.0,0.0,-71074000.0,-0.8278472756074265,71074000.0,0.8278472756074265,78190000.0,3639000.0,21.486672162682055,0.48405386250885896,0.636394363967496,0.04557443752955725,0.5290002001085254,-0.0044529413795419415,51.31,49.38,50.22,54.32,B-,75 out of 79,-0.19999999999999574
AWRE,AWRE,2013,2013-12-31,,,2.95,,89329000.0,85150000.0,0.0,137737730.0,65077730.0,18.307836741167808,18.740861927619775,0.0,0.0,-72660000.0,-0.8133976648120991,72660000.0,0.8133976648120991,82602000.0,4161000.0,19.85147801009373,0.04047569128986419,0.10882167222357975,0.020452137053485114,0.4935507881786081,0.001733016604166167,52.34,54.06,49.83,53.14,B-,82 out of 90,1.0300000000000011
AWRE,AWRE,2014,2014-12-31,1.75,39730250.0,,2.95,55893000.0,52389000.0,0.0,103071620.0,59086620.0,17.8389497066706,18.45093464436302,0.0,0.0,-43985000.0,-0.7869500653033474,43985000.0,0.7869500653033474,49632000.0,3430000.0,14.469970845481049,-0.37430173851716686,-0.2969997611302475,0.026674712450766174,0.3737784694825506,0.010702865211001757,55.71,62.54,50.85,53.73,B-,54 out of 62,3.3699999999999974
AWRE,AWRE,2015,2015-12-31,,,1.75,,63619000.0,56181000.0,0.0,74650740.0,23418740.0,17.968422725834166,18.128330994827333,0.0,0.0,-51232000.0,-0.8052940159386347,51232000.0,0.8052940159386347,57643000.0,7438000.0,7.7497983328851845,0.13822840069418352,-0.3311998166746404,0.022326226398210858,0.34885415056015023,0.02442857071959198,63.58,67.82,60.97,61.95,B,76 out of 139,7.869999999999997
AWRE,AWRE,2016,2016-12-31,,,,1.75,61984000.0,57841000.0,0.0,139256900.0,87343900.0,17.94238684518886,18.751830986711013,0.0,0.0,-51913000.0,-0.8375225864739287,51913000.0,0.8375225864739287,56272000.0,4143000.0,13.582428192131307,-0.02569986953583049,0.6265615758006493,0.020482673573096865,0.7136784000386729,-0.014916927555413198,64.78,72.19,59.77,62.39,B,49 out of 120,1.2000000000000028
AWRE,AWRE,2017,2017-12-31,,,,,63936000.0,59652000.0,0.0,98163000.0,46555000.0,17.973393140990364,18.402139920247098,0.0,0.0,-51608000.0,-0.8071821821821822,51608000.0,0.8071821821821822,54230000.0,4284000.0,12.658730158730158,0.03149199793495096,-0.3123746850421525,0.01972535767545788,0.34199638019607864,0.009052558036373004,64.5,72.19,59.43,61.88,B,63 out of 137,-0.28000000000000114
AWRE,AWRE,2018,2018-12-31,,,,,66441000.0,61897000.0,0.0,77777450.0,26165450.0,18.011824893770093,18.169362101376866,0.0,0.0,-51612000.0,-0.776809500158035,51612000.0,0.776809500158035,57185000.0,4544000.0,12.584727112676056,0.039179804804804805,-0.22036962443148456,0.02244607952177798,0.08678218110678815,-0.007157384214311042,65.16,74.06,61.21,60.21,B,29 out of 80,0.6599999999999966
AWRE,AWRE,2019,2019-12-31,,,,,57555000.0,53435000.0,0.0,71852306.0,24110306.0,17.8682515703313,18.0901232646159,0.0,0.0,-47742000.0,-0.8295022152723482,47742000.0,0.8295022152723482,53800000.0,4120000.0,13.058252427184467,-0.1337427191041676,-0.07176679836967681,0.02325527654182001,0.22529053106411084,0.023302564560697403,66.19,73.63,64.08,60.87,B,34 out of 164,1.0300000000000011
AWRE,AWRE,2020,2020-12-31,,,,,51628000.0,45670000.0,0.0,75155500.0,36590500.0,17.759574718937216,18.135069858444638,0.0,0.0,-38565000.0,-0.7469783838227319,38565000.0,0.7469783838227319,43661000.0,5958000.0,7.328130245048674,-0.10297975849187734,0.03045920748470854,0.030089387439098277,0.3599409854482329,0.019026365422988776,62.7,66.0,60.71,61.38,,,-3.489999999999995
AWRE,AWRE,2021,2021-12-31,,,,,48373000.0,41522000.0,0.0,67803750.0,37840750.0,17.694452364790298,18.03212806111561,0.0,0.0,-29963000.0,-0.619415789800095,29963000.0,0.619415789800095,38815000.0,5741000.0,6.761017244382511,-0.0630471836987681,-0.10536051565782634,0.03124244126352354,0.8475529663717983,-0.01234698325984233,62.71,66.02,62.01,60.11,,,0.00999999999999801
AWRE,AWRE,2022,2022-12-31,,,,,51192000.0,40209000.0,4517000.0,36893250.0,30131250.0,17.751093827801434,17.423539165448336,0.0882364431942491,0.11233803377353328,-7232000.0,-0.14127207376152523,11749000.0,0.22950851695577434,37279000.0,5802000.0,6.42519820751465,0.0582763111653195,-0.6233080864659637,0.036203532821309364,0.6322588641974,-0.044784467007652685,63.73,63.93,64.84,62.42,B,94 out of 267,1.019999999999996
AWRE,AWRE,2023,2023-12-31,,,,,46296000.0,34298000.0,4475000.0,34881580.0,29354580.0,17.650566122235812,17.36746945414426,0.09666061862795922,0.13047408012128986,-5527000.0,-0.11938396405736997,10002000.0,0.2160445826853292,35824000.0,7549000.0,4.745529209166777,-0.09563994374120956,-0.08096906253366717,0.037958395540633516,0.6447520475239104,-0.0594647374587654,68.13,66.11,67.75,70.52,,,4.399999999999999
AWRE,AWRE,2024,2024-12-31,,,,,42644000.0,30896000.0,4244000.0,41221050.0,32493050.0,17.568397142052504,17.534459606173478,0.09952162086108245,0.1373640600725013,-8728000.0,-0.20467123159178313,12972000.0,0.3041928524528656,32985000.0,7864000.0,4.1944303153611395,-0.07888370485571107,0.14310084364067333,0.043523212533163394,-0.02844383561198633,0.02415649214781677,64.63,66.3,62.1,65.48,B,,-3.5
BANX,BANX,2013,2013-12-31,,,,,110276669.0,108338101.0,0.0,0.0,-82578183.0,18.518502938730794,,0.0,0.0,-82578183.0,-0.7488273244814821,82578183.0,0.7488273244814821,83685790.0,0.0,,,-0.017756721589258895,0.007338384548244767,0.015687760604729182,-0.009661291443154826,,,,,,,
BANX,BANX,2014,2014-12-31,1.7730000000000001,10174773.609000001,,,183026653.0,142131785.0,0.0,111733131.0,101019003.0,19.025142345009264,18.531623827043266,0.0,0.0,-10714128.0,-0.0585386216946228,10714128.0,0.0585386216946228,12778682.0,0.0,,0.6597042208447554,-0.23224428389483354,0.011344913688708417,0.24415895072686575,0.003535860251940115,,,,,,,
BANX,BANX,2015,2015-12-31,1.6436,10724475.2076,1.7730000000000001,,192533669.0,140769920.0,0.0,106357353.0,102348220.0,19.075781600294313,18.482315236853772,0.0,0.0,-4009133.0,-0.0208230229072298,4009133.0,0.0208230229072298,7779797.0,0.0,,0.051943341825739446,-0.17770971157139126,0.01556457281253373,0.20544329454739552,0.00867348178880904,,,,,,,
BANX,BANX,2016,2016-12-31,1.4042,9291626.504999999,1.6436,1.7730000000000001,205938998.0,138555206.0,0.0,123672197.0,119906734.0,19.14309055668624,18.633145050580254,0.0,0.0,-3765463.0,-0.018284361080556488,3765463.0,0.018284361080556488,8457346.0,0.0,,0.06962589488698727,0.13682351365475487,0.013296104037752133,0.25713238840317193,-0.030584009918212973,,,,,,,
BANX,BANX,2017,2017-12-31,1.4529,9498917.8158,1.4042,1.6436,170430356.0,141049498.0,25750000.0,135399950.0,161119808.0,18.953837302033364,18.723743549166162,0.1510881078016407,0.18256002584284278,-30142.0,-0.0001768581648682351,30142.0,0.0001768581648682351,173949166.0,3289732.0,52.876394186517324,-0.17242310754566262,0.08389514534406883,0.008255379809974595,0.276773105894145,0.0008392310602051527,,,,,,,
BANX,BANX,2018,2018-12-31,1.482,9718438.782,1.4529,1.4042,196213789.0,140379621.0,51000000.0,126562664.0,174731330.0,19.094715382952188,18.656248111066763,0.2599205706180008,0.36330059617414123,-2831334.0,-0.014429842135100913,2831334.0,0.014429842135100913,203357081.0,4366780.0,46.56911522907039,0.15128427590681087,-0.04061471915419057,0.0132957590577203,0.43288385898576054,-0.013119774092070489,,,,,,,
BANX,BANX,2019,2019-12-31,1.6307,10705889.5777,1.482,1.4529,164703377.0,143199234.0,17700000.0,146404205.0,164068877.0,18.919656698884236,18.801881881756593,0.10746592038607684,0.12360401313319874,-35328.0,-0.00021449469126549845,35328.0,0.00021449469126549845,1820112.0,3278225.0,0.5552126531888446,-0.16059224053820192,0.14448158255523325,0.011312012525072308,-0.002633520771236389,0.0036568686011803054,,,,,,,
BANX,BANX,2020,2020-12-31,1.4932,9845520.2172,1.6307,1.482,188360866.0,140789132.0,43000000.0,126926241.0,167647428.0,19.053870180908163,18.65911669617755,0.2282852107932016,0.3054213019794738,-2278813.0,-0.012098123396820653,2278813.0,0.012098123396820653,9863460.0,0.0,,0.14363693951460388,-0.15377955345446992,0.040232854469283576,0.8215412850412318,0.01968536973096466,,,,,,,
BANX,BANX,2021,2021-12-31,1.5459999999999998,10389354.991999999,1.4932,1.6307,218737988.0,153502898.0,60000000.0,147641739.0,201874686.0,19.20338516969428,18.810299214707477,0.2743007766899639,0.3908720993658374,54232947.0,0.24793565807142745,5767053.0,0.026365118618536437,2567677.0,4364803.0,0.5882687030777792,0.16127087672234422,0.1321668100358364,0.010489275659543778,0.262361084591348,-0.0011333501829368488,,,,,,,
BANX,BANX,2022,2022-12-31,1.6321999999999999,11677749.5454,1.5459999999999998,1.4932,208499624.0,147659061.0,55600000.0,121914503.0,173677962.0,19.15544779584419,18.618830561943906,0.2666671475628177,0.3765430961260142,51763459.0,0.2482664381207709,3836541.0,0.018400709442046765,3618578.0,3527084.0,1.0259404085641284,-0.04680651995390942,-0.23759264911762523,0.014572115573566044,0.16317869229883444,0.008829222119921704,,,,,,,
BANX,BANX,2023,2023-12-31,2.1286,15175962.2586,1.6321999999999999,1.5459999999999998,203696545.0,152435551.0,45000000.0,129472646.0,174029233.0,19.132141919835714,18.678980188992906,0.2209168545298596,0.29520672641515233,44556587.0,0.21874002330280073,443413.0,0.0021768312270588584,6004192.0,4695026.0,1.278841054341339,-0.023036391662749473,0.04735947003885821,0.019175820094483063,0.3989081475698279,-0.032686929168886734,,,,,,,
BANX,BANX,2024,2024-12-31,1.4500000000000002,10332017.05,2.1286,1.6321999999999999,208214504.0,155099793.0,46800000.0,149493598.0,187417338.0,19.154079375503557,18.82276412713562,0.22476820346770848,0.3017412150898228,37923740.0,0.18213783992684776,8876260.0,0.04263036354086073,2661187.0,4699942.0,0.5662169873585674,0.02217985091499711,0.18480318448731747,0.01077362494636452,0.07643657149187763,0.004688974606957685,,,,,,,
BBSI,BBSI,1993,1993-12-31,,,,,18400000.0,10500000.0,1000000.0,43475860.0,43375860.0,16.727861222579214,17.58771639949258,0.05434782608695652,0.09523809523809523,-100000.0,-0.005434782608695652,1100000.0,0.059782608695652176,13500000.0,6500000.0,2.076923076923077,,0.5260931439139523,0.03680151763295588,0.10224093581996252,0.01741044799528167,,,,,,,
